DateID,Date,Month,Quarter,Year
8217,2024-09-06 23:14:03.729749,September,3,2024
8218,2023-01-23 23:14:03.729749,January,1,2023
8219,2024-04-07 23:14:03.729749,April,2,2024
8220,2024-09-30 23:14:03.729749,September,3,2024
8221,2023-06-09 23:14:03.729749,June,2,2023
8222,2022-11-27 23:14:03.729749,November,4,2022
8223,2024-01-18 23:14:03.729749,January,1,2024
8224,2023-04-11 23:14:03.729749,April,2,2023
8225,2023-01-17 23:14:03.729749,January,1,2023
8226,2024-02-11 23:14:03.729749,February,1,2024
8227,2024-06-07 23:14:03.729749,June,2,2024
8228,2023-11-01 23:14:03.729749,November,4,2023
8229,2022-10-27 23:14:03.729749,October,4,2022
8230,2023-07-06 23:14:03.729749,July,3,2023
8231,2024-02-01 23:14:03.729749,February,1,2024
8232,2024-07-18 23:14:03.729749,July,3,2024
8233,2022-11-15 23:14:03.729749,November,4,2022
8234,2024-10-07 23:14:03.729749,October,4,2024
8235,2024-05-30 23:14:03.729749,May,2,2024
8236,2024-05-23 23:14:03.729749,May,2,2024
8237,2024-03-26 23:14:03.729749,March,1,2024
8238,2022-11-28 23:14:03.729749,November,4,2022
8239,2023-03-18 23:14:03.729749,March,1,2023
8240,2024-03-13 23:14:03.729749,March,1,2024
8241,2022-12-18 23:14:03.729749,December,4,2022
8242,2023-04-29 23:14:03.729749,April,2,2023
8243,2024-06-27 23:14:03.729749,June,2,2024
8244,2023-10-18 23:14:03.729749,October,4,2023
8245,2024-01-17 23:14:03.729749,January,1,2024
8246,2022-11-22 23:14:03.729749,November,4,2022
8247,2023-06-07 23:14:03.729749,June,2,2023
8248,2023-02-22 23:14:03.729749,February,1,2023
8249,2024-05-15 23:14:03.729749,May,2,2024
8250,2024-09-23 23:14:03.729749,September,3,2024
8251,2023-03-09 23:14:03.729749,March,1,2023
8252,2024-03-11 23:14:03.729749,March,1,2024
8253,2024-06-12 23:14:03.729749,June,2,2024
8254,2023-06-12 23:14:03.729749,June,2,2023
8255,2023-05-14 23:14:03.729749,May,2,2023
8256,2023-09-29 23:14:03.729749,September,3,2023
8257,2023-12-09 23:14:03.729749,December,4,2023
8258,2024-03-18 23:14:03.729749,March,1,2024
8259,2024-02-26 23:14:03.729749,February,1,2024
8260,2023-03-12 23:14:03.729749,March,1,2023
8261,2024-01-02 23:14:03.729749,January,1,2024
8262,2023-05-31 23:14:03.729749,May,2,2023
8263,2024-10-02 23:14:03.729749,October,4,2024
8264,2023-11-01 23:14:03.729749,November,4,2023
8265,2022-10-27 23:14:03.729749,October,4,2022
8266,2024-05-16 23:14:03.729749,May,2,2024
8267,2024-09-28 23:14:03.729749,September,3,2024
8268,2024-05-04 23:14:03.729749,May,2,2024
8269,2023-06-27 23:14:03.729749,June,2,2023
8270,2023-04-02 23:14:03.729749,April,2,2023
8271,2023-06-12 23:14:03.729749,June,2,2023
8272,2023-05-10 23:14:03.729749,May,2,2023
8273,2023-01-08 23:14:03.729749,January,1,2023
8274,2024-07-22 23:14:03.729749,July,3,2024
8275,2023-04-24 23:14:03.729749,April,2,2023
8276,2023-12-08 23:14:03.729749,December,4,2023
8277,2024-04-19 23:14:03.729749,April,2,2024
8278,2022-11-11 23:14:03.729749,November,4,2022
8279,2023-07-08 23:14:03.729749,July,3,2023
8280,2023-09-09 23:14:03.729749,September,3,2023
8281,2024-03-10 23:14:03.729749,March,1,2024
8282,2023-10-09 23:14:03.729749,October,4,2023
8283,2024-03-20 23:14:03.729749,March,1,2024
8284,2023-12-02 23:14:03.729749,December,4,2023
8285,2023-08-09 23:14:03.729749,August,3,2023
8286,2024-05-01 23:14:03.729749,May,2,2024
8287,2022-11-18 23:14:03.729749,November,4,2022
8288,2024-09-27 23:14:03.729749,September,3,2024
8289,2023-06-13 23:14:03.729749,June,2,2023
8290,2024-04-08 23:14:03.729749,April,2,2024
8291,2024-07-03 23:14:03.729749,July,3,2024
8292,2024-06-08 23:14:03.729749,June,2,2024
8293,2024-06-09 23:14:03.729749,June,2,2024
8294,2024-03-06 23:14:03.729749,March,1,2024
8295,2024-06-09 23:14:03.729749,June,2,2024
8296,2024-09-14 23:14:03.729749,September,3,2024
8297,2024-02-02 23:14:03.729749,February,1,2024
8298,2023-09-08 23:14:03.729749,September,3,2023
8299,2023-02-16 23:14:03.729749,February,1,2023
8300,2022-12-03 23:14:03.729749,December,4,2022
8301,2024-04-14 23:14:03.729749,April,2,2024
8302,2023-03-01 23:14:03.729749,March,1,2023
8303,2024-07-10 23:14:03.729749,July,3,2024
8304,2023-01-15 23:14:03.729749,January,1,2023
8305,2022-12-31 23:14:03.729749,December,4,2022
8306,2023-08-06 23:14:03.729749,August,3,2023
8307,2023-03-15 23:14:03.729749,March,1,2023
8308,2023-04-17 23:14:03.729749,April,2,2023
8309,2022-12-28 23:14:03.729749,December,4,2022
8310,2023-01-27 23:14:03.729749,January,1,2023
8311,2023-08-05 23:14:03.729749,August,3,2023
8312,2023-11-25 23:14:03.729749,November,4,2023
8313,2022-11-23 23:14:03.729749,November,4,2022
8314,2023-07-11 23:14:03.729749,July,3,2023
8315,2024-03-10 23:14:03.729749,March,1,2024
8316,2023-03-14 23:14:03.729749,March,1,2023
8317,2024-03-20 23:14:03.729749,March,1,2024
8318,2022-12-19 23:14:03.729749,December,4,2022
8319,2023-04-23 23:14:03.729749,April,2,2023
8320,2023-04-11 23:14:03.729749,April,2,2023
8321,2023-09-09 23:14:03.729749,September,3,2023
8322,2023-08-25 23:14:03.729749,August,3,2023
8323,2024-05-24 23:14:03.729749,May,2,2024
8324,2023-11-25 23:14:03.729749,November,4,2023
8325,2023-10-13 23:14:03.729749,October,4,2023
8326,2023-12-18 23:14:03.729749,December,4,2023
8327,2022-12-07 23:14:03.729749,December,4,2022
8328,2023-11-21 23:14:03.729749,November,4,2023
8329,2023-02-19 23:14:03.729749,February,1,2023
8330,2024-07-22 23:14:03.729749,July,3,2024
8331,2024-05-10 23:14:03.729749,May,2,2024
8332,2023-02-01 23:14:03.729749,February,1,2023
8333,2023-08-21 23:14:03.729749,August,3,2023
8334,2024-05-22 23:14:03.729749,May,2,2024
8335,2024-05-05 23:14:03.729749,May,2,2024
8336,2024-04-13 23:14:03.729749,April,2,2024
8337,2024-07-22 23:14:03.729749,July,3,2024
8338,2022-10-20 23:14:03.729749,October,4,2022
8339,2024-07-18 23:14:03.729749,July,3,2024
8340,2024-07-14 23:14:03.729749,July,3,2024
8341,2023-09-03 23:14:03.729749,September,3,2023
8342,2023-03-27 23:14:03.729749,March,1,2023
8343,2024-08-27 23:14:03.729749,August,3,2024
8344,2023-02-07 23:14:03.729749,February,1,2023
8345,2023-03-10 23:14:03.729749,March,1,2023
8346,2023-01-15 23:14:03.729749,January,1,2023
8347,2023-10-21 23:14:03.729749,October,4,2023
8348,2023-03-09 23:14:03.729749,March,1,2023
8349,2024-08-06 23:14:03.729749,August,3,2024
8350,2023-03-12 23:14:03.729749,March,1,2023
8351,2023-04-19 23:14:03.729749,April,2,2023
8352,2024-05-07 23:14:03.729749,May,2,2024
8353,2023-03-12 23:14:03.729749,March,1,2023
8354,2023-02-02 23:14:03.729749,February,1,2023
8355,2023-06-04 23:14:03.729749,June,2,2023
8356,2024-03-09 23:14:03.729749,March,1,2024
8357,2023-10-15 23:14:03.729749,October,4,2023
8358,2023-02-04 23:14:03.729749,February,1,2023
8359,2024-05-20 23:14:03.729749,May,2,2024
8360,2023-02-02 23:14:03.729749,February,1,2023
8361,2023-11-08 23:14:03.729749,November,4,2023
8362,2023-05-07 23:14:03.729749,May,2,2023
8363,2024-02-06 23:14:03.729749,February,1,2024
8364,2023-06-09 23:14:03.729749,June,2,2023
8365,2024-01-29 23:14:03.729749,January,1,2024
8366,2023-11-13 23:14:03.729749,November,4,2023
8367,2023-04-02 23:14:03.729749,April,2,2023
8368,2023-10-08 23:14:03.729749,October,4,2023
8369,2024-07-19 23:14:03.729749,July,3,2024
8370,2023-04-18 23:14:03.729749,April,2,2023
8371,2023-07-02 23:14:03.729749,July,3,2023
8372,2024-05-30 23:14:03.729749,May,2,2024
8373,2023-02-12 23:14:03.729749,February,1,2023
8374,2024-04-04 23:14:03.729749,April,2,2024
8375,2024-03-23 23:14:03.729749,March,1,2024
8376,2024-07-17 23:14:03.729749,July,3,2024
8377,2024-08-07 23:14:03.729749,August,3,2024
8378,2023-04-10 23:14:03.729749,April,2,2023
8379,2023-09-30 23:14:03.729749,September,3,2023
8380,2023-05-15 23:14:03.729749,May,2,2023
8381,2022-10-20 23:14:03.729749,October,4,2022
8382,2022-11-23 23:14:03.729749,November,4,2022
8383,2023-04-25 23:14:03.729749,April,2,2023
8384,2024-02-08 23:14:03.729749,February,1,2024
8385,2022-10-26 23:14:03.729749,October,4,2022
8386,2024-01-11 23:14:03.729749,January,1,2024
8387,2022-11-26 23:14:03.729749,November,4,2022
8388,2023-04-18 23:14:03.729749,April,2,2023
8389,2024-03-19 23:14:03.729749,March,1,2024
8390,2022-12-06 23:14:03.729749,December,4,2022
8391,2024-06-25 23:14:03.729749,June,2,2024
8392,2022-11-07 23:14:03.729749,November,4,2022
8393,2022-12-13 23:14:03.729749,December,4,2022
8394,2024-10-05 23:14:03.729749,October,4,2024
8395,2024-02-26 23:14:03.729749,February,1,2024
8396,2022-12-02 23:14:03.729749,December,4,2022
8397,2023-09-16 23:14:03.729749,September,3,2023
8398,2022-11-02 23:14:03.729749,November,4,2022
8399,2022-12-30 23:14:03.729749,December,4,2022
8400,2023-10-21 23:14:03.729749,October,4,2023
8401,2023-04-18 23:14:03.729749,April,2,2023
8402,2024-07-23 23:14:03.729749,July,3,2024
8403,2023-10-09 23:14:03.729749,October,4,2023
8404,2024-03-08 23:14:03.729749,March,1,2024
8405,2024-03-13 23:14:03.729749,March,1,2024
8406,2024-02-29 23:14:03.729749,February,1,2024
8407,2023-08-25 23:14:03.729749,August,3,2023
8408,2023-02-07 23:14:03.729749,February,1,2023
8409,2024-05-14 23:14:03.729749,May,2,2024
8410,2023-05-02 23:14:03.729749,May,2,2023
8411,2024-07-24 23:14:03.729749,July,3,2024
8412,2023-07-15 23:14:03.729749,July,3,2023
8413,2023-03-31 23:14:03.729749,March,1,2023
8414,2023-11-23 23:14:03.729749,November,4,2023
8415,2024-09-24 23:14:03.729749,September,3,2024
8416,2024-07-18 23:14:03.729749,July,3,2024
8417,2024-05-14 23:14:03.729749,May,2,2024
8418,2023-02-16 23:14:03.729749,February,1,2023
8419,2024-09-11 23:14:03.729749,September,3,2024
8420,2024-03-10 23:14:03.729749,March,1,2024
8421,2023-12-11 23:14:03.729749,December,4,2023
8422,2023-10-02 23:14:03.729749,October,4,2023
8423,2023-04-17 23:14:03.729749,April,2,2023
8424,2023-10-14 23:14:03.729749,October,4,2023
8425,2022-12-07 23:14:03.729749,December,4,2022
8426,2022-11-10 23:14:03.729749,November,4,2022
8427,2024-04-02 23:14:03.729749,April,2,2024
8428,2024-05-03 23:14:03.729749,May,2,2024
8429,2023-02-04 23:14:03.729749,February,1,2023
8430,2023-09-19 23:14:03.729749,September,3,2023
8431,2023-04-02 23:14:03.729749,April,2,2023
8432,2023-09-17 23:14:03.729749,September,3,2023
8433,2023-10-10 23:14:03.729749,October,4,2023
8434,2023-09-28 23:14:03.729749,September,3,2023
8435,2024-03-01 23:14:03.729749,March,1,2024
8436,2023-03-26 23:14:03.729749,March,1,2023
8437,2023-10-03 23:14:03.729749,October,4,2023
8438,2022-11-03 23:14:03.729749,November,4,2022
8439,2023-06-10 23:14:03.729749,June,2,2023
8440,2023-05-28 23:14:03.729749,May,2,2023
8441,2024-05-12 23:14:03.729749,May,2,2024
8442,2023-02-15 23:14:03.729749,February,1,2023
8443,2023-02-25 23:14:03.729749,February,1,2023
8444,2024-02-09 23:14:03.729749,February,1,2024
8445,2023-04-20 23:14:03.729749,April,2,2023
8446,2023-12-27 23:14:03.729749,December,4,2023
8447,2022-11-10 23:14:03.729749,November,4,2022
8448,2024-03-04 23:14:03.729749,March,1,2024
8449,2023-06-16 23:14:03.729749,June,2,2023
8450,2024-08-20 23:14:03.729749,August,3,2024
8451,2024-01-14 23:14:03.729749,January,1,2024
8452,2023-05-17 23:14:03.729749,May,2,2023
8453,2023-09-20 23:14:03.729749,September,3,2023
8454,2023-07-02 23:14:03.729749,July,3,2023
8455,2023-07-07 23:14:03.729749,July,3,2023
8456,2023-02-09 23:14:03.729749,February,1,2023
8457,2024-05-14 23:14:03.729749,May,2,2024
8458,2023-11-06 23:14:03.729749,November,4,2023
8459,2023-06-25 23:14:03.729749,June,2,2023
8460,2024-09-18 23:14:03.729749,September,3,2024
8461,2022-12-20 23:14:03.729749,December,4,2022
8462,2024-07-25 23:14:03.729749,July,3,2024
8463,2024-07-02 23:14:03.729749,July,3,2024
8464,2022-11-08 23:14:03.729749,November,4,2022
8465,2023-03-21 23:14:03.729749,March,1,2023
8466,2024-06-07 23:14:03.729749,June,2,2024
8467,2023-10-14 23:14:03.729749,October,4,2023
8468,2023-11-16 23:14:03.729749,November,4,2023
8469,2023-01-14 23:14:03.729749,January,1,2023
8470,2023-11-24 23:14:03.729749,November,4,2023
8471,2024-10-07 23:14:03.729749,October,4,2024
8472,2023-05-28 23:14:03.729749,May,2,2023
8473,2023-02-01 23:14:03.729749,February,1,2023
8474,2022-10-17 23:14:03.729749,October,4,2022
8475,2023-11-16 23:14:03.729749,November,4,2023
8476,2022-11-09 23:14:03.729749,November,4,2022
8477,2024-05-29 23:14:03.729749,May,2,2024
8478,2022-12-06 23:14:03.729749,December,4,2022
8479,2024-07-18 23:14:03.729749,July,3,2024
8480,2023-12-23 23:14:03.729749,December,4,2023
8481,2024-10-09 23:14:03.729749,October,4,2024
8482,2022-10-14 23:14:03.729749,October,4,2022
8483,2023-09-05 23:14:03.729749,September,3,2023
8484,2024-06-06 23:14:03.729749,June,2,2024
8485,2023-03-08 23:14:03.729749,March,1,2023
8486,2024-02-11 23:14:03.729749,February,1,2024
8487,2023-12-16 23:14:03.729749,December,4,2023
8488,2024-01-22 23:14:03.729749,January,1,2024
8489,2024-09-28 23:14:03.729749,September,3,2024
8490,2023-06-19 23:14:03.729749,June,2,2023
8491,2024-02-23 23:14:03.729749,February,1,2024
8492,2023-05-23 23:14:03.729749,May,2,2023
8493,2023-03-30 23:14:03.729749,March,1,2023
8494,2023-04-21 23:14:03.729749,April,2,2023
8495,2024-04-03 23:14:03.729749,April,2,2024
8496,2024-04-24 23:14:03.729749,April,2,2024
8497,2023-05-09 23:14:03.729749,May,2,2023
8498,2023-10-17 23:14:03.729749,October,4,2023
8499,2023-10-28 23:14:03.729749,October,4,2023
8500,2023-10-10 23:14:03.729749,October,4,2023
8501,2024-05-13 23:14:03.729749,May,2,2024
8502,2023-01-16 23:14:03.729749,January,1,2023
8503,2023-01-25 23:14:03.729749,January,1,2023
8504,2022-11-10 23:14:03.729749,November,4,2022
8505,2023-10-23 23:14:03.729749,October,4,2023
8506,2023-05-03 23:14:03.729749,May,2,2023
8507,2024-08-12 23:14:03.729749,August,3,2024
8508,2024-05-03 23:14:03.729749,May,2,2024
8509,2024-03-18 23:14:03.729749,March,1,2024
8510,2023-06-15 23:14:03.729749,June,2,2023
8511,2024-06-21 23:14:03.729749,June,2,2024
8512,2023-04-01 23:14:03.729749,April,2,2023
8513,2024-02-28 23:14:03.729749,February,1,2024
8514,2023-06-04 23:14:03.729749,June,2,2023
8515,2024-05-12 23:14:03.729749,May,2,2024
8516,2023-08-16 23:14:03.729749,August,3,2023
8517,2023-12-08 23:14:03.729749,December,4,2023
8518,2022-12-11 23:14:03.729749,December,4,2022
8519,2023-07-30 23:14:03.729749,July,3,2023
8520,2022-11-30 23:14:03.729749,November,4,2022
8521,2023-02-08 23:14:03.729749,February,1,2023
8522,2024-04-06 23:14:03.729749,April,2,2024
8523,2022-11-15 23:14:03.729749,November,4,2022
8524,2023-11-27 23:14:03.729749,November,4,2023
8525,2022-12-14 23:14:03.729749,December,4,2022
8526,2023-08-19 23:14:03.729749,August,3,2023
8527,2024-05-30 23:14:03.729749,May,2,2024
8528,2023-10-11 23:14:03.729749,October,4,2023
8529,2022-10-13 23:14:03.729749,October,4,2022
8530,2024-06-19 23:14:03.729749,June,2,2024
8531,2024-02-23 23:14:03.729749,February,1,2024
8532,2023-03-25 23:14:03.729749,March,1,2023
8533,2024-09-18 23:14:03.729749,September,3,2024
8534,2024-07-08 23:14:03.729749,July,3,2024
8535,2023-08-31 23:14:03.729749,August,3,2023
8536,2023-06-01 23:14:03.729749,June,2,2023
8537,2023-07-13 23:14:03.729749,July,3,2023
8538,2023-07-14 23:14:03.729749,July,3,2023
8539,2024-10-02 23:14:03.729749,October,4,2024
8540,2022-11-08 23:14:03.729749,November,4,2022
8541,2022-11-05 23:14:03.729749,November,4,2022
8542,2023-06-08 23:14:03.729749,June,2,2023
8543,2024-04-05 23:14:03.729749,April,2,2024
8544,2024-03-18 23:14:03.729749,March,1,2024
8545,2024-02-03 23:14:03.729749,February,1,2024
8546,2023-07-11 23:14:03.729749,July,3,2023
8547,2022-11-09 23:14:03.729749,November,4,2022
8548,2023-09-24 23:14:03.729749,September,3,2023
8549,2023-09-25 23:14:03.729749,September,3,2023
8550,2024-09-16 23:14:03.729749,September,3,2024
8551,2023-10-20 23:14:03.729749,October,4,2023
8552,2023-09-01 23:14:03.729749,September,3,2023
8553,2024-05-31 23:14:03.729749,May,2,2024
8554,2023-01-16 23:14:03.729749,January,1,2023
8555,2022-12-26 23:14:03.729749,December,4,2022
8556,2023-12-08 23:14:03.729749,December,4,2023
8557,2022-11-26 23:14:03.729749,November,4,2022
8558,2022-11-30 23:14:03.729749,November,4,2022
8559,2023-06-20 23:14:03.729749,June,2,2023
8560,2024-03-16 23:14:03.729749,March,1,2024
8561,2024-08-25 23:14:03.729749,August,3,2024
8562,2024-06-27 23:14:03.729749,June,2,2024
8563,2024-03-22 23:14:03.729749,March,1,2024
8564,2024-04-16 23:14:03.729749,April,2,2024
8565,2023-02-11 23:14:03.729749,February,1,2023
8566,2024-04-26 23:14:03.729749,April,2,2024
8567,2023-11-26 23:14:03.729749,November,4,2023
8568,2023-02-16 23:14:03.729749,February,1,2023
8569,2024-07-14 23:14:03.729749,July,3,2024
8570,2023-09-13 23:14:03.729749,September,3,2023
8571,2022-12-11 23:14:03.729749,December,4,2022
8572,2023-08-02 23:14:03.729749,August,3,2023
8573,2023-07-18 23:14:03.729749,July,3,2023
8574,2022-10-14 23:14:03.729749,October,4,2022
8575,2022-12-07 23:14:03.729749,December,4,2022
8576,2024-09-01 23:14:03.729749,September,3,2024
8577,2024-09-22 23:14:03.729749,September,3,2024
8578,2024-07-08 23:14:03.729749,July,3,2024
8579,2023-12-21 23:14:03.729749,December,4,2023
8580,2022-11-17 23:14:03.729749,November,4,2022
8581,2022-10-22 23:14:03.729749,October,4,2022
8582,2024-02-27 23:14:03.729749,February,1,2024
8583,2024-05-23 23:14:03.729749,May,2,2024
8584,2024-01-03 23:14:03.729749,January,1,2024
8585,2024-07-18 23:14:03.729749,July,3,2024
8586,2024-03-06 23:14:03.729749,March,1,2024
8587,2024-02-14 23:14:03.729749,February,1,2024
8588,2023-07-01 23:14:03.729749,July,3,2023
8589,2022-11-15 23:14:03.729749,November,4,2022
8590,2022-12-25 23:14:03.729749,December,4,2022
8591,2024-03-09 23:14:03.729749,March,1,2024
8592,2022-10-12 23:14:03.729749,October,4,2022
8593,2023-12-18 23:14:03.729749,December,4,2023
8594,2023-01-30 23:14:03.729749,January,1,2023
8595,2023-02-09 23:14:03.729749,February,1,2023
8596,2024-06-26 23:14:03.729749,June,2,2024
8597,2023-04-20 23:14:03.729749,April,2,2023
8598,2022-12-18 23:14:03.729749,December,4,2022
8599,2024-02-15 23:14:03.729749,February,1,2024
8600,2023-05-08 23:14:03.729749,May,2,2023
8601,2023-05-04 23:14:03.729749,May,2,2023
8602,2023-07-07 23:14:03.729749,July,3,2023
8603,2023-11-20 23:14:03.729749,November,4,2023
8604,2023-12-27 23:14:03.729749,December,4,2023
8605,2024-03-08 23:14:03.729749,March,1,2024
8606,2024-09-23 23:14:03.729749,September,3,2024
8607,2024-09-16 23:14:03.729749,September,3,2024
8608,2023-12-19 23:14:03.729749,December,4,2023
8609,2024-04-11 23:14:03.729749,April,2,2024
8610,2023-08-24 23:14:03.729749,August,3,2023
8611,2024-04-09 23:14:03.729749,April,2,2024
8612,2024-03-24 23:14:03.729749,March,1,2024
8613,2023-08-12 23:14:03.729749,August,3,2023
8614,2024-02-09 23:14:03.729749,February,1,2024
8615,2024-07-30 23:14:03.729749,July,3,2024
8616,2023-11-05 23:14:03.729749,November,4,2023
8617,2022-10-28 23:14:03.729749,October,4,2022
8618,2024-04-23 23:14:03.729749,April,2,2024
8619,2024-01-04 23:14:03.729749,January,1,2024
8620,2024-09-06 23:14:03.729749,September,3,2024
8621,2024-01-18 23:14:03.729749,January,1,2024
8622,2024-09-06 23:14:03.729749,September,3,2024
8623,2023-12-02 23:14:03.729749,December,4,2023
8624,2024-09-17 23:14:03.729749,September,3,2024
8625,2023-11-27 23:14:03.729749,November,4,2023
8626,2023-10-12 23:14:03.729749,October,4,2023
8627,2023-08-28 23:14:03.729749,August,3,2023
8628,2023-03-01 23:14:03.729749,March,1,2023
8629,2022-12-28 23:14:03.729749,December,4,2022
8630,2023-08-11 23:14:03.729749,August,3,2023
8631,2024-03-10 23:14:03.729749,March,1,2024
8632,2023-06-16 23:14:03.729749,June,2,2023
8633,2024-01-11 23:14:03.729749,January,1,2024
8634,2023-05-26 23:14:03.729749,May,2,2023
8635,2023-02-11 23:14:03.729749,February,1,2023
8636,2024-03-24 23:14:03.729749,March,1,2024
8637,2023-02-14 23:14:03.729749,February,1,2023
8638,2023-12-05 23:14:03.729749,December,4,2023
8639,2024-07-05 23:14:03.729749,July,3,2024
8640,2023-12-20 23:14:03.729749,December,4,2023
8641,2024-03-31 23:14:03.729749,March,1,2024
8642,2024-03-23 23:14:03.729749,March,1,2024
8643,2024-07-20 23:14:03.729749,July,3,2024
8644,2022-12-14 23:14:03.729749,December,4,2022
8645,2022-10-20 23:14:03.729749,October,4,2022
8646,2024-09-27 23:14:03.729749,September,3,2024
8647,2024-09-19 23:14:03.729749,September,3,2024
8648,2023-05-06 23:14:03.729749,May,2,2023
8649,2024-09-07 23:14:03.729749,September,3,2024
8650,2023-11-30 23:14:03.729749,November,4,2023
8651,2024-03-09 23:14:03.729749,March,1,2024
8652,2023-05-15 23:14:03.729749,May,2,2023
8653,2024-03-26 23:14:03.729749,March,1,2024
8654,2024-07-15 23:14:03.729749,July,3,2024
8655,2023-02-25 23:14:03.729749,February,1,2023
8656,2023-10-03 23:14:03.729749,October,4,2023
8657,2024-07-26 23:14:03.729749,July,3,2024
8658,2023-08-14 23:14:03.729749,August,3,2023
8659,2024-04-06 23:14:03.729749,April,2,2024
8660,2024-05-19 23:14:03.729749,May,2,2024
8661,2023-03-27 23:14:03.729749,March,1,2023
8662,2023-02-22 23:14:03.729749,February,1,2023
8663,2024-09-21 23:14:03.729749,September,3,2024
8664,2023-10-12 23:14:03.729749,October,4,2023
8665,2023-10-08 23:14:03.729749,October,4,2023
8666,2023-03-08 23:14:03.729749,March,1,2023
8667,2024-02-07 23:14:03.729749,February,1,2024
8668,2023-07-13 23:14:03.729749,July,3,2023
8669,2024-09-19 23:14:03.729749,September,3,2024
8670,2024-08-15 23:14:03.729749,August,3,2024
8671,2024-07-03 23:14:03.729749,July,3,2024
8672,2023-03-29 23:14:03.729749,March,1,2023
8673,2023-01-05 23:14:03.729749,January,1,2023
8674,2023-07-13 23:14:03.729749,July,3,2023
8675,2023-03-18 23:14:03.729749,March,1,2023
8676,2024-07-20 23:14:03.729749,July,3,2024
8677,2023-10-31 23:14:03.729749,October,4,2023
8678,2023-05-04 23:14:03.729749,May,2,2023
8679,2023-10-20 23:14:03.729749,October,4,2023
8680,2024-02-23 23:14:03.729749,February,1,2024
8681,2024-03-01 23:14:03.729749,March,1,2024
8682,2024-09-22 23:14:03.729749,September,3,2024
8683,2023-05-26 23:14:03.729749,May,2,2023
8684,2023-01-03 23:14:03.729749,January,1,2023
8685,2023-03-05 23:14:03.729749,March,1,2023
8686,2023-08-27 23:14:03.729749,August,3,2023
8687,2023-05-26 23:14:03.729749,May,2,2023
8688,2022-11-22 23:14:03.729749,November,4,2022
8689,2022-11-16 23:14:03.729749,November,4,2022
8690,2024-08-13 23:14:03.729749,August,3,2024
8691,2024-03-21 23:14:03.729749,March,1,2024
8692,2022-12-15 23:14:03.729749,December,4,2022
8693,2023-06-21 23:14:03.729749,June,2,2023
8694,2023-05-30 23:14:03.729749,May,2,2023
8695,2023-09-26 23:14:03.729749,September,3,2023
8696,2023-04-17 23:14:03.729749,April,2,2023
8697,2023-08-02 23:14:03.729749,August,3,2023
8698,2023-10-17 23:14:03.729749,October,4,2023
8699,2023-11-13 23:14:03.729749,November,4,2023
8700,2024-04-21 23:14:03.729749,April,2,2024
8701,2024-07-17 23:14:03.729749,July,3,2024
8702,2024-07-06 23:14:03.729749,July,3,2024
8703,2022-10-28 23:14:03.729749,October,4,2022
8704,2023-06-20 23:14:03.729749,June,2,2023
8705,2022-11-05 23:14:03.729749,November,4,2022
8706,2024-04-27 23:14:03.729749,April,2,2024
8707,2022-10-27 23:14:03.729749,October,4,2022
8708,2023-11-25 23:14:03.729749,November,4,2023
8709,2023-04-17 23:14:03.729749,April,2,2023
8710,2023-10-28 23:14:03.729749,October,4,2023
8711,2022-10-18 23:14:03.729749,October,4,2022
8712,2024-01-14 23:14:03.729749,January,1,2024
8713,2024-06-16 23:14:03.729749,June,2,2024
8714,2023-08-11 23:14:03.729749,August,3,2023
8715,2024-09-17 23:14:03.729749,September,3,2024
8716,2022-12-18 23:14:03.729749,December,4,2022
8717,2022-12-08 23:14:03.729749,December,4,2022
8718,2023-10-15 23:14:03.729749,October,4,2023
8719,2024-01-10 23:14:03.729749,January,1,2024
8720,2024-03-29 23:14:03.729749,March,1,2024
8721,2024-05-30 23:14:03.729749,May,2,2024
8722,2023-11-03 23:14:03.729749,November,4,2023
8723,2024-10-01 23:14:03.729749,October,4,2024
8724,2024-04-15 23:14:03.729749,April,2,2024
8725,2022-11-15 23:14:03.729749,November,4,2022
8726,2023-06-27 23:14:03.729749,June,2,2023
8727,2023-07-15 23:14:03.729749,July,3,2023
8728,2023-08-27 23:14:03.729749,August,3,2023
8729,2024-07-30 23:14:03.729749,July,3,2024
8730,2023-10-21 23:14:03.729749,October,4,2023
8731,2023-02-10 23:14:03.729749,February,1,2023
8732,2022-10-19 23:14:03.729749,October,4,2022
8733,2023-12-31 23:14:03.729749,December,4,2023
8734,2022-11-01 23:14:03.729749,November,4,2022
8735,2023-06-15 23:14:03.729749,June,2,2023
8736,2022-12-14 23:14:03.729749,December,4,2022
8737,2024-04-19 23:14:03.729749,April,2,2024
8738,2023-07-26 23:14:03.729749,July,3,2023
8739,2023-01-28 23:14:03.729749,January,1,2023
8740,2024-02-12 23:14:03.729749,February,1,2024
8741,2023-05-24 23:14:03.729749,May,2,2023
8742,2024-09-06 23:14:03.729749,September,3,2024
8743,2024-05-19 23:14:03.729749,May,2,2024
8744,2024-02-09 23:14:03.729749,February,1,2024
8745,2023-02-22 23:14:03.729749,February,1,2023
8746,2023-09-14 23:14:03.729749,September,3,2023
8747,2024-09-20 23:14:03.729749,September,3,2024
8748,2024-05-23 23:14:03.729749,May,2,2024
8749,2023-08-17 23:14:03.729749,August,3,2023
8750,2023-09-11 23:14:03.729749,September,3,2023
8751,2023-10-23 23:14:03.729749,October,4,2023
8752,2022-11-30 23:14:03.729749,November,4,2022
8753,2023-09-03 23:14:03.729749,September,3,2023
